order_date,customer_id,region,category,sales
06-06-2017,CK-12595,South,Technology,323.37
06-06-2017,CK-12595,South,Office Supplies,59.94
06-06-2017,CK-12595,South,Office Supplies,64.14
06-06-2017,CK-12595,South,Office Supplies,11.67
06-06-2017,CK-12595,South,Office Supplies,12.96
13-04-2016,SS-20590,Central,Office Supplies,17.43
22-05-2018,LE-16810,Central,Furniture,181.986
22-05-2018,LE-16810,Central,Office Supplies,1.592
22-05-2018,LE-16810,Central,Office Supplies,22.344
19-12-2017,ES-14080,West,Furniture,455.97
19-12-2017,ES-14080,West,Office Supplies,10.44
19-12-2017,ES-14080,West,Office Supplies,5.214
22-09-2018,MG-17890,East,Office Supplies,67.4
07-09-2018,JM-16195,West,Furniture,25.16
07-09-2018,JM-16195,West,Technology,126.56
28-11-2015,SG-20470,West,Office Supplies,43.68
28-11-2015,SG-20470,West,Technology,139.93
12-11-2015,DB-12970,Central,Office Supplies,2.672
12-11-2015,DB-12970,Central,Office Supplies,16.656
12-11-2015,DB-12970,Central,Technology,79.512
12-11-2015,DB-12970,Central,Office Supplies,36.288
12-11-2015,DB-12970,Central,Furniture,67.9932
02-10-2018,JW-15220,South,Furniture,10.16
14-12-2016,KD-16495,South,Furniture,6.16
14-12-2016,KD-16495,South,Office Supplies,56.3
06-12-2016,IL-15100,West,Office Supplies,6.48
06-12-2016,IL-15100,West,Office Supplies,1325.85
06-12-2016,IL-15100,West,Office Supplies,14.94
31-03-2018,JE-15610,South,Office Supplies,34.54
31-03-2018,JE-15610,South,Technology,2999.95
31-03-2018,JE-15610,South,Office Supplies,64.12
13-03-2018,SU-20665,Central,Office Supplies,19.456
13-03-2018,SU-20665,Central,Technology,209.986
13-03-2018,SU-20665,Central,Office Supplies,29.76
13-03-2018,SU-20665,Central,Furniture,89.768
13-03-2018,SU-20665,Central,Technology,959.984
13-03-2018,SU-20665,Central,Office Supplies,15.552
13-03-2018,SU-20665,Central,Technology,34.36
05-12-2015,EA-14035,East,Office Supplies,98.376
05-12-2015,EA-14035,East,Office Supplies,29.94
05-12-2015,EA-14035,East,Office Supplies,17.472
05-12-2015,EA-14035,East,Technology,36.738
05-12-2015,EA-14035,East,Technology,179.94
12-12-2017,RF-19840,West,Furniture,383.64
12-12-2017,RF-19840,West,Office Supplies,56.52
09-09-2018,LC-17050,West,Office Supplies,6.56
09-09-2018,LC-17050,West,Furniture,243.92
09-09-2018,LC-17050,West,Office Supplies,47.52
04-10-2018,PS-18970,East,Furniture,19.98
09-05-2017,PS-18970,East,Office Supplies,8
15-12-2015,JO-15280,West,Furniture,6.16
30-11-2018,VP-21730,East,Office Supplies,83.56
30-11-2018,VP-21730,East,Technology,546.06
30-11-2018,VP-21730,East,Office Supplies,269.49
19-03-2016,GA-14725,West,Office Supplies,10.9
19-07-2015,EM-14140,West,Office Supplies,6.096
08-12-2017,DB-13615,West,Office Supplies,34.05
08-12-2017,DB-13615,West,Office Supplies,352.38
13-10-2015,ML-17395,East,Furniture,245.98
13-10-2015,ML-17395,East,Office Supplies,18.94
19-11-2018,JH-15430,East,Office Supplies,59.913
24-09-2018,BP-11095,East,Technology,391.98
24-09-2018,BP-11095,East,Technology,437.85
25-09-2016,SB-20185,East,Office Supplies,68.62
13-02-2018,SV-20785,East,Office Supplies,25.02
13-02-2018,SV-20785,East,Office Supplies,10.71
03-10-2015,DO-13435,East,Office Supplies,55.984
03-10-2015,DO-13435,East,Office Supplies,14.48
03-10-2015,DO-13435,East,Technology,142.488
27-08-2017,TB-21355,Central,Office Supplies,14.16
27-08-2017,TB-21355,Central,Office Supplies,79.92
03-12-2016,BS-11380,East,Office Supplies,590.352
20-09-2017,FM-14215,South,Furniture,17.088
20-09-2017,FM-14215,South,Furniture,98.392
25-03-2018,JL-15835,East,Office Supplies,11.05
06-12-2016,AF-10870,West,Office Supplies,7.78
31-08-2018,BG-11035,South,Technology,659.9
05-10-2016,MB-17305,East,Technology,53.04
18-08-2018,HW-14935,West,Technology,843.9
18-08-2018,HW-14935,West,Technology,1496.16
02-02-2017,AB-10105,East,Office Supplies,117.96
23-08-2017,JP-15460,East,Office Supplies,21.3
23-08-2017,JP-15460,East,Office Supplies,1040.8
23-08-2017,JP-15460,East,Office Supplies,29.34
30-06-2018,DV-13045,South,Furniture,19.52
18-09-2016,CM-12190,West,Office Supplies,443.92
25-09-2017,SC-20695,Central,Technology,499.95
25-09-2017,SC-20695,Central,Office Supplies,3.04
25-09-2017,SC-20695,Central,Furniture,201.96
25-09-2017,SC-20695,Central,Furniture,68.64
24-10-2017,VW-21775,West,Technology,100
24-10-2017,VW-21775,West,Technology,359.98
29-09-2015,PP-18955,West,Furniture,6.16
29-09-2015,PP-18955,West,Furniture,2348.82
26-06-2018,DR-12880,South,Office Supplies,13.872
26-06-2018,DR-12880,South,Furniture,273.552
21-08-2017,RB-19465,East,Furniture,815.292
11-02-2015,NF-18385,South,Technology,234.45
11-02-2015,NF-18385,South,Furniture,1256.22
11-02-2015,NF-18385,South,Office Supplies,17.46
23-09-2017,CR-12580,East,Office Supplies,10.528
05-12-2016,SU-20665,Central,Office Supplies,152.8
03-09-2018,SC-20050,West,Office Supplies,82.56
03-09-2018,SC-20050,West,Technology,284.97
26-03-2018,ML-18040,Central,Furniture,60.84
21-12-2015,GM-14440,West,Furniture,1325.76
21-12-2015,GM-14440,West,Furniture,572.16
23-09-2015,JK-15640,East,Office Supplies,28.8
02-04-2018,AT-10435,East,Office Supplies,11.12
01-04-2017,DB-12910,South,Furniture,7.04
15-05-2016,AH-10690,South,Office Supplies,17.94
23-03-2018,SJ-20125,West,Office Supplies,34.76
14-04-2018,HM-14860,East,Furniture,74.45
04-01-2016,AG-10495,South,Furniture,192.22
02-11-2018,JB-16000,West,Office Supplies,19.44
17-07-2018,AJ-10795,West,Office Supplies,32.4
17-07-2018,AJ-10795,West,Office Supplies,57.9
17-07-2018,AJ-10795,West,Office Supplies,10.56
17-07-2018,AJ-10795,West,Furniture,1194.165
06-10-2018,MM-18280,East,Office Supplies,40.99
04-11-2015,TH-21235,West,Office Supplies,2.94
18-12-2017,AH-10120,West,Office Supplies,45.24
18-12-2017,AH-10120,West,Office Supplies,18.688
18-12-2017,AH-10120,West,Office Supplies,11.648
18-12-2017,AH-10120,West,Technology,112.776
18-12-2017,AH-10120,West,Furniture,377.45
18-12-2017,AH-10120,West,Office Supplies,15.936
18-12-2017,AH-10120,West,Technology,28.68
24-09-2017,CL-12700,West,Furniture,21.44
24-09-2017,CL-12700,West,Office Supplies,511.056
21-07-2017,JG-15310,East,Office Supplies,18.656
21-07-2017,JG-15310,East,Office Supplies,11.088
21-07-2017,JG-15310,East,Office Supplies,66.688
21-07-2017,JG-15310,East,Office Supplies,99.488
11-06-2017,SE-20110,West,Office Supplies,14.62
11-06-2017,SE-20110,West,Office Supplies,53.984
11-06-2017,SE-20110,West,Technology,389.97
09-06-2016,TG-21640,West,Furniture,355.36
09-06-2016,TG-21640,West,Technology,140.376
27-10-2018,SH-19975,Central,Office Supplies,15.84
27-10-2018,SH-19975,Central,Office Supplies,8.448
22-01-2017,MC-17275,West,Office Supplies,12.96
28-05-2015,PJ-18835,West,Technology,57.408
28-05-2015,PJ-18835,West,Technology,27.6
29-12-2015,ZC-21910,Central,Furniture,38.976
28-07-2017,SC-20680,Central,Office Supplies,20.44
28-07-2017,SC-20680,Central,Office Supplies,109.92
24-09-2017,BP-11230,Central,Office Supplies,6.38
24-09-2017,BP-11230,Central,Office Supplies,6.48
02-04-2015,RD-19585,South,Office Supplies,15.84
02-04-2015,RD-19585,South,Technology,1049.93
02-04-2015,RD-19585,South,Office Supplies,154.9
05-11-2016,KL-16645,West,Office Supplies,98.352
28-07-2015,CK-12205,South,Office Supplies,14.32
28-07-2015,CK-12205,South,Furniture,129.888
28-07-2015,CK-12205,South,Office Supplies,48.944
26-12-2016,RB-19705,Central,Furniture,275.058
10-12-2016,KM-16225,East,Office Supplies,27.36
10-12-2016,KM-16225,East,Office Supplies,44.75
10-12-2016,KM-16225,East,Technology,134.99
10-12-2016,KM-16225,East,Office Supplies,26.4
10-12-2016,KM-16225,East,Furniture,542.94
05-05-2017,AH-10465,West,Furniture,71.088
14-10-2018,AG-10765,Central,Office Supplies,27.396
14-10-2018,AG-10765,Central,Office Supplies,13.456
05-11-2017,EB-14170,Central,Office Supplies,11.84
03-11-2018,PG-18895,West,Office Supplies,35.88
24-11-2017,CA-12055,East,Office Supplies,40.752
24-11-2017,CA-12055,East,Technology,139.96
14-12-2015,SS-20875,East,Office Supplies,2.624
14-12-2015,SS-20875,East,Furniture,136.53
14-12-2015,SS-20875,East,Technology,263.96
03-11-2015,RP-19390,East,Office Supplies,11.64
22-09-2018,SC-20440,East,Office Supplies,40.176
08-05-2016,NW-18400,East,Furniture,79.44
08-05-2016,NW-18400,East,Office Supplies,357.93
08-05-2016,NW-18400,East,Furniture,127.764
08-05-2016,NW-18400,East,Technology,2799.944
08-05-2016,NW-18400,East,Office Supplies,19.44
31-07-2018,KW-16435,Central,Technology,36.792
01-03-2015,HR-14770,East,Technology,5.94
25-09-2018,AG-10900,South,Office Supplies,177.55
09-10-2016,BM-11650,Central,Technology,619.95
09-10-2016,BM-11650,Central,Technology,29.16
09-10-2016,BM-11650,Central,Office Supplies,57.96
09-10-2016,BM-11650,Central,Office Supplies,29.403
29-03-2018,RD-19720,Central,Office Supplies,81.4
14-11-2016,KB-16585,West,Office Supplies,8.72
14-11-2016,KB-16585,West,Technology,91.176
14-11-2016,KB-16585,West,Technology,159.968
26-09-2017,DW-13585,West,Office Supplies,12.96
22-09-2015,VG-21805,Central,Office Supplies,331.536
25-09-2016,DR-12880,East,Technology,899.91
04-05-2016,AH-10690,Central,Technology,946.344
08-12-2018,JP-15520,Central,Technology,178.11
08-12-2018,JP-15520,Central,Office Supplies,1089.75
08-12-2018,JP-15520,Central,Office Supplies,61.06
08-12-2018,JP-15520,Central,Furniture,459.92
08-12-2018,JP-15520,Central,Office Supplies,27.52
29-06-2018,DR-12880,East,Furniture,638.82
29-06-2018,DR-12880,East,Office Supplies,30.69
29-06-2018,DR-12880,East,Furniture,25.16
29-06-2015,JK-15625,East,Office Supplies,13.92
20-01-2015,MV-17485,West,Office Supplies,19.36
20-01-2015,MV-17485,West,Furniture,19.3
31-12-2017,BP-11155,West,Office Supplies,38.376
28-03-2018,DH-13075,West,Office Supplies,12.96
28-03-2018,DH-13075,West,Furniture,26.48
28-03-2018,DH-13075,West,Technology,532.72
28-03-2018,DH-13075,West,Office Supplies,26.72
28-03-2018,DH-13075,West,Office Supplies,20.04
28-03-2018,DH-13075,West,Office Supplies,795.48
28-03-2018,DH-13075,West,Furniture,21.56
08-12-2017,LH-16900,South,Technology,249.584
08-12-2017,LH-16900,South,Technology,68.112
08-12-2017,LH-16900,South,Technology,16.56
18-11-2018,DK-13090,East,Technology,74.95
30-05-2015,SS-20410,Central,Furniture,355.455
22-01-2017,FP-14320,West,Office Supplies,44.4
22-01-2017,FP-14320,West,Office Supplies,20.65
03-02-2017,LC-17050,South,Furniture,866.4
29-03-2016,AS-10240,South,Office Supplies,5.56
14-10-2015,HG-15025,Central,Office Supplies,3.16
14-10-2015,HG-15025,Central,Technology,1999.96
11-08-2016,BW-11065,South,Furniture,46.152
22-11-2016,BH-11710,South,Technology,32.985
30-12-2017,JP-16135,West,Office Supplies,481.32
30-12-2017,JP-16135,West,Office Supplies,6.384
12-08-2018,JM-16195,West,Office Supplies,542.94
12-08-2018,JM-16195,West,Furniture,54.92
03-11-2016,FH-14365,East,Furniture,1448.82
10-09-2016,MC-17575,West,Office Supplies,353.88
08-11-2015,EB-13870,West,Technology,333.576
08-10-2017,PM-19135,Central,Office Supplies,60.144
08-09-2018,AR-10345,Central,Technology,85.2
25-02-2016,SS-20875,East,Office Supplies,3.15
25-02-2016,SS-20875,East,Office Supplies,22.72
24-09-2016,SC-20440,West,Furniture,14.91
24-09-2016,SC-20440,West,Office Supplies,1158.12
26-11-2016,EA-14035,Central,Technology,599.99
31-08-2017,TP-21130,Central,Office Supplies,23.968
12-04-2017,BP-11290,West,Furniture,638.288
12-04-2017,BP-11290,West,Office Supplies,13.208
04-12-2017,LM-17065,East,Office Supplies,15.528
04-12-2017,KT-16465,West,Office Supplies,104.85
11-11-2015,AP-10915,West,Office Supplies,30.48
11-11-2015,AP-10915,West,Furniture,112.648
02-04-2016,JD-15790,West,Technology,71.976
12-12-2016,XP-21865,West,Office Supplies,2.21
12-12-2016,XP-21865,West,Office Supplies,15.52
12-12-2016,XP-21865,West,Office Supplies,36.44
02-10-2018,JK-16090,West,Furniture,217.764
02-10-2018,JK-16090,West,Office Supplies,39.072
02-10-2018,JK-16090,West,Office Supplies,22.638
02-10-2018,JK-16090,West,Office Supplies,95.144
10-04-2018,MG-18205,South,Furniture,12.32
10-04-2018,MG-18205,South,Office Supplies,4.419
29-09-2018,PG-18820,West,Office Supplies,35
29-09-2018,PG-18820,West,Furniture,72.784
29-09-2018,PG-18820,West,Office Supplies,97.84
29-09-2018,PG-18820,West,Furniture,51.75
29-09-2018,PG-18820,West,Office Supplies,46.672
29-09-2015,LD-17005,East,Office Supplies,1395.54
29-09-2015,LD-17005,East,Furniture,117.36
29-09-2015,LD-17005,East,Office Supplies,18.9
29-09-2015,LD-17005,East,Office Supplies,77.52
20-08-2015,CR-12730,Central,Furniture,421.372
11-07-2015,MN-17935,Central,Technology,575.968
11-07-2015,MN-17935,Central,Office Supplies,10.368
22-03-2016,RD-19900,West,Technology,15.984
12-05-2018,JP-16135,East,Office Supplies,10.272
13-11-2018,KE-16420,Central,Office Supplies,61.792
13-11-2018,KE-16420,Central,Furniture,205.9992
04-09-2017,DL-13315,South,Office Supplies,12.192
04-09-2017,DL-13315,South,Office Supplies,87.168
04-09-2017,DL-13315,South,Office Supplies,31.744
06-02-2017,KB-16240,South,Furniture,132.224
22-03-2016,JD-16150,West,Office Supplies,105.52
22-03-2016,JD-16150,West,Furniture,91.96
22-03-2016,JD-16150,West,Technology,1487.976
02-07-2016,SR-20740,East,Office Supplies,19.44
15-06-2016,AC-10450,South,Technology,11.672
26-11-2015,LS-17245,East,Technology,279.96
26-11-2015,LS-17245,East,Office Supplies,12.912
26-11-2015,LS-17245,East,Office Supplies,17.088
26-11-2015,LS-17245,East,Office Supplies,93.15
26-11-2015,LS-17245,East,Office Supplies,11.52
12-05-2018,CS-12175,West,Office Supplies,238.62
12-05-2018,CS-12175,West,Office Supplies,7.77
12-05-2018,CS-12175,West,Furniture,285.48
12-05-2018,CS-12175,West,Office Supplies,19.168
02-05-2015,AR-10510,East,Office Supplies,26.136
03-09-2018,KB-16405,East,Office Supplies,419.4
03-09-2018,KB-16405,East,Furniture,90.801
03-09-2018,KB-16405,East,Furniture,181.764
03-09-2018,KB-16405,East,Office Supplies,5.56
03-12-2017,MM-17920,Central,Furniture,581.96
03-12-2017,MM-17920,Central,Furniture,29.98
18-07-2016,RF-19735,West,Technology,519.96
21-07-2017,BP-11290,South,Office Supplies,6.264
21-07-2017,BP-11290,South,Furniture,363.92
09-06-2016,MJ-17740,South,Office Supplies,64.2
09-06-2016,MJ-17740,South,Office Supplies,38.52
09-06-2016,MJ-17740,South,Technology,72.6
27-11-2018,DO-13645,West,Technology,57.568
27-03-2016,MV-17485,West,Office Supplies,83.7
22-09-2016,MG-17875,South,Office Supplies,32.4
22-09-2016,MG-17875,South,Furniture,47.98
17-11-2016,BS-11665,West,Technology,415.968
17-11-2016,BS-11665,West,Office Supplies,304.9
17-11-2016,BS-11665,West,Furniture,80.96
17-11-2016,BS-11665,West,Office Supplies,777.21
17-11-2016,BS-11665,West,Office Supplies,32.4
17-11-2016,BS-11665,West,Furniture,225.568
17-11-2016,BS-11665,West,Furniture,36.6
10-11-2016,PO-19180,Central,Office Supplies,715.64
10-11-2016,PO-19180,Central,Office Supplies,795.51
10-11-2016,PO-19180,Central,Technology,549.99
10-11-2016,PO-19180,Central,Office Supplies,74.76
10-11-2016,PO-19180,Central,Furniture,29.22
10-09-2015,DA-13450,South,Office Supplies,9.64
05-08-2016,AH-10690,Central,Office Supplies,33.488
05-08-2016,AH-10690,Central,Office Supplies,23.04
05-08-2016,AH-10690,Central,Office Supplies,1.362
05-08-2016,AH-10690,Central,Furniture,14.76
03-09-2018,JK-15730,West,Furniture,239.666
01-11-2016,MS-17530,South,Furniture,301.96
29-04-2016,JK-15640,East,Office Supplies,7.968
01-05-2017,CM-12235,South,Office Supplies,109.92
01-05-2017,CM-12235,South,Office Supplies,19.44
01-05-2017,CM-12235,South,Office Supplies,11.16
05-08-2015,RS-19420,East,Office Supplies,79.47
05-08-2015,RS-19420,East,Office Supplies,4.56
05-08-2015,RS-19420,East,Furniture,1133.35
04-01-2017,BP-11185,East,Office Supplies,4.672
04-01-2017,BP-11185,East,Office Supplies,104.58
07-11-2017,MA-17995,West,Furniture,1603.136
14-06-2017,EB-13705,West,Furniture,1293.488
24-09-2017,RD-19900,Central,Furniture,127.95
30-03-2018,ME-17320,South,Office Supplies,59.76
04-06-2018,EH-14005,South,Office Supplies,108.08
04-06-2018,EH-14005,South,Office Supplies,9.54
07-04-2016,FM-14290,East,Office Supplies,11.736
21-05-2015,FG-14260,East,Office Supplies,447.86
21-05-2015,FG-14260,East,Office Supplies,17.94
21-05-2015,FG-14260,East,Office Supplies,245.88
05-09-2017,MV-17485,East,Office Supplies,192.16
18-09-2017,JW-15220,West,Furniture,801.568
18-09-2017,JW-15220,West,Office Supplies,368.91
18-09-2017,JW-15220,West,Furniture,885.528
13-03-2017,EH-13765,West,Furniture,28.28
13-03-2017,EH-13765,West,Office Supplies,4912.59
16-10-2015,LS-17245,West,Office Supplies,14.352
16-10-2015,LS-17245,West,Technology,179.97
08-10-2018,BP-11050,East,Office Supplies,42.76
07-05-2016,CC-12220,South,Office Supplies,45.68
14-04-2017,JM-15580,East,Office Supplies,25.06
21-11-2017,RD-19720,Central,Office Supplies,38.432
21-11-2017,RD-19720,Central,Office Supplies,21.568
21-11-2017,RD-19720,Central,Technology,81.576
10-09-2018,SS-20410,South,Office Supplies,2.78
09-09-2018,KD-16495,West,Office Supplies,99.87
01-11-2015,PL-18925,West,Office Supplies,44.4
01-11-2015,PL-18925,West,Office Supplies,21.4
03-04-2017,ZD-21925,Central,Furniture,71.12
03-04-2017,ZD-21925,Central,Technology,259.96
12-01-2018,LS-16945,West,Office Supplies,9.78
20-11-2016,PB-18805,West,Office Supplies,24.192
27-11-2017,PC-18745,East,Furniture,31.56
06-11-2018,FM-14290,West,Office Supplies,59.94
06-11-2018,FM-14290,West,Office Supplies,45.36
06-11-2018,FM-14290,West,Office Supplies,26.4
06-11-2018,FM-14290,West,Office Supplies,41.4
06-11-2018,FM-14290,West,Technology,16.95
02-12-2017,KD-16495,West,Office Supplies,24.704
02-12-2017,KD-16495,West,Office Supplies,59.7
02-12-2017,KD-16495,West,Furniture,14.52
02-12-2017,KD-16495,West,Office Supplies,104.184
17-12-2017,SC-20680,West,Office Supplies,46.53
24-08-2015,DW-13585,South,Office Supplies,25.5
17-09-2016,PF-19120,East,Office Supplies,14.9
17-09-2016,PF-19120,East,Office Supplies,87.71
17-09-2016,PF-19120,East,Furniture,199.764
17-09-2016,PF-19120,East,Office Supplies,94.6
17-09-2016,PF-19120,East,Furniture,4228.704
17-09-2016,PF-19120,East,Furniture,2003.92
17-09-2016,PF-19120,East,Technology,209.97
17-09-2016,PF-19120,East,Technology,659.9
17-09-2016,PF-19120,East,Office Supplies,110.96
17-09-2016,PF-19120,East,Technology,67.8
26-11-2017,DK-13225,East,Furniture,313.176
19-11-2018,RB-19435,South,Office Supplies,22.96
03-06-2018,GD-14590,West,Technology,1099.5
08-04-2015,RA-19885,South,Furniture,1215.92
11-10-2015,DB-13555,South,Office Supplies,7.31
11-10-2015,DB-13555,South,Furniture,8.92
07-07-2018,RL-19615,East,Furniture,87.21
07-07-2018,RL-19615,East,Office Supplies,15.552
07-07-2018,RL-19615,East,Technology,683.988
07-07-2018,RL-19615,East,Office Supplies,13.392
07-07-2018,RL-19615,East,Technology,16.776
07-07-2018,RL-19615,East,Technology,527.92
04-07-2017,RB-19465,West,Furniture,25.4
04-07-2017,RB-19465,West,Technology,177.48
04-07-2017,RB-19465,West,Technology,71.976
19-05-2018,JF-15295,Central,Technology,95.992
19-05-2018,JF-15295,Central,Office Supplies,13.216
12-10-2018,RW-19690,West,Technology,435.84
12-10-2018,RW-19690,West,Office Supplies,5.88
06-08-2017,VG-21790,West,Technology,211.168
25-08-2015,JM-15265,West,Furniture,6.28
25-08-2015,JM-15265,West,Technology,95.1
25-08-2015,JM-15265,West,Office Supplies,25.92
25-08-2015,JM-15265,West,Office Supplies,48.84
14-09-2016,BE-11455,Central,Office Supplies,25.9
05-03-2018,CB-12535,South,Office Supplies,42.68
05-03-2018,CB-12535,South,Technology,299.97
05-03-2018,CB-12535,South,Office Supplies,262.24
05-03-2018,CB-12535,South,Office Supplies,234.36
15-04-2018,SD-20485,Central,Office Supplies,20.736
30-03-2015,SG-20890,East,Office Supplies,10.5
11-11-2015,TS-21430,East,Furniture,23.968
11-11-2015,TS-21430,East,Furniture,521.96
12-03-2017,DK-13225,West,Office Supplies,676.55
12-03-2017,DK-13225,West,Office Supplies,154.9
12-03-2017,DK-13225,West,Office Supplies,30.56
12-03-2017,DK-13225,West,Furniture,770.352
09-02-2018,ML-17395,West,Furniture,21.12
11-11-2015,MA-17560,West,Technology,575.928
11-11-2015,MA-17560,West,Office Supplies,7.78
11-11-2015,MA-17560,West,Office Supplies,123.92
20-08-2018,LR-17035,West,Office Supplies,17.22
20-08-2018,LR-17035,West,Office Supplies,226.56
20-08-2018,LR-17035,West,Technology,107.88
15-01-2017,BE-11335,East,Office Supplies,81.98
20-07-2015,CC-12145,West,Office Supplies,104.85
20-07-2015,CC-12145,West,Office Supplies,8.704
20-07-2015,CC-12145,West,Office Supplies,19.92
20-07-2015,CC-12145,West,Furniture,43.02
06-02-2018,BD-11770,East,Furniture,240.784
25-12-2016,JK-15640,East,Office Supplies,414.96
08-10-2017,DB-13615,South,Office Supplies,387.72
13-07-2018,RR-19525,Central,Office Supplies,360.38
13-07-2018,RR-19525,Central,Office Supplies,13.56
24-04-2018,SV-20935,West,Technology,552
07-09-2015,RB-19465,Central,Furniture,429.9
07-09-2015,RB-19465,Central,Office Supplies,32.06
07-09-2015,RB-19465,Central,Furniture,161.96
07-09-2015,RB-19465,Central,Office Supplies,19.86
21-11-2017,MV-18190,East,Office Supplies,12.96
16-09-2018,EH-14185,East,Office Supplies,20.544
19-07-2017,JS-16030,South,Furniture,185.58
19-07-2017,JS-16030,South,Office Supplies,77.56
19-07-2017,JS-16030,South,Office Supplies,87.92
19-07-2017,JS-16030,South,Office Supplies,245.94
19-07-2017,JS-16030,South,Office Supplies,8.6
19-07-2017,JS-16030,South,Furniture,504.9
15-09-2018,ES-14020,West,Office Supplies,2357.488
15-09-2018,ES-14020,West,Technology,369.544
15-09-2018,ES-14020,West,Furniture,184.752
11-12-2017,NS-18640,East,Office Supplies,64.96
11-12-2017,NS-18640,East,Office Supplies,13.52
11-12-2017,NS-18640,East,Furniture,458.43
11-12-2017,NS-18640,East,Office Supplies,387.136
11-12-2017,NS-18640,East,Furniture,328.59
10-12-2015,SH-19975,West,Furniture,338.352
10-12-2015,SH-19975,West,Office Supplies,25.92
10-12-2015,SH-19975,West,Office Supplies,91.36
13-12-2015,RF-19345,West,Furniture,87.96
13-12-2015,RF-19345,West,Office Supplies,5.214
21-09-2018,DL-12865,South,Office Supplies,12.294
07-09-2018,AG-10390,West,Furniture,19.76
02-11-2016,SW-20245,East,Furniture,109.764
11-12-2018,KN-16390,East,Technology,128.85
01-04-2018,GB-14530,South,Furniture,127.95
30-12-2016,CL-12565,West,Office Supplies,68.52
30-12-2016,CL-12565,West,Office Supplies,74.94
30-12-2016,CL-12565,West,Technology,2548.56
30-12-2016,CL-12565,West,Office Supplies,271.44
30-12-2016,CL-12565,West,Technology,287.88
10-03-2017,KF-16285,West,Office Supplies,14.9
10-03-2017,KF-16285,West,Technology,4158.912
06-04-2015,AY-10555,West,Furniture,91.96
06-04-2015,AY-10555,West,Furniture,33.11
06-04-2015,AY-10555,West,Office Supplies,19.44
06-04-2015,AY-10555,West,Office Supplies,55.48
05-10-2015,BD-11635,East,Office Supplies,91.92
13-08-2017,HG-15025,South,Office Supplies,17.34
13-08-2017,HG-15025,South,Technology,71.98
17-11-2015,CB-12025,Central,Office Supplies,7.08
24-04-2018,LS-16945,East,Technology,69.98
24-08-2018,DM-13015,East,Office Supplies,646.272
24-08-2018,DM-13015,East,Office Supplies,10.368
23-02-2018,AC-10615,West,Office Supplies,8.4
23-02-2018,AC-10615,West,Technology,71.96
19-11-2017,LT-17110,South,Office Supplies,18.48
14-11-2017,TB-21250,West,Office Supplies,9.84
06-07-2018,AH-10585,South,Furniture,239.24
25-12-2017,SS-20140,East,Furniture,21.12
23-04-2018,TD-20995,East,Office Supplies,54.9
14-12-2016,PP-18955,West,Furniture,15.24
19-04-2016,PG-18820,Central,Office Supplies,19.568
19-04-2016,PG-18820,Central,Office Supplies,310.392
04-09-2017,AA-10645,South,Furniture,42.6
04-09-2017,AA-10645,South,Office Supplies,113.94
04-09-2017,AA-10645,South,Office Supplies,129.92
04-09-2017,AA-10645,South,Office Supplies,5.28
24-09-2018,FA-14230,West,Technology,859.2
24-09-2018,FA-14230,West,Technology,506.28
04-02-2017,TB-21520,West,Furniture,14.368
19-05-2018,AH-10075,South,Furniture,314.352
19-05-2018,AH-10075,South,Office Supplies,27.888
03-09-2016,CP-12085,West,Furniture,238.152
09-06-2017,BF-11215,Central,Furniture,692.94
07-11-2016,CP-12340,South,Office Supplies,16.146
07-11-2016,CP-12340,South,Office Supplies,1345.485
15-06-2017,LS-17245,Central,Office Supplies,173.488
25-04-2016,TS-21655,Central,Office Supplies,57.75
25-04-2016,TS-21655,Central,Office Supplies,272.4
23-09-2017,JS-15940,East,Office Supplies,11.952
23-09-2017,JS-15940,East,Furniture,28
23-09-2017,JS-15940,East,Office Supplies,12.201
18-08-2017,NF-18385,Central,Office Supplies,2.068
18-08-2017,NF-18385,Central,Office Supplies,83.84
02-03-2015,KN-16705,East,Office Supplies,11.36
02-03-2015,KN-16705,East,Office Supplies,36.4
30-12-2015,GA-14725,East,Technology,27.968
10-04-2016,EH-14125,East,Office Supplies,142.04
10-04-2016,EH-14125,East,Office Supplies,14.67
25-12-2016,RA-19285,West,Technology,1199.96
25-12-2016,RA-19285,West,Office Supplies,12.6
25-12-2016,RA-19285,West,Office Supplies,17.94
05-04-2016,TT-21070,East,Office Supplies,23.904
17-01-2016,AH-10465,South,Office Supplies,88.96
20-05-2018,CC-12430,West,Furniture,518.272
20-05-2018,CC-12430,West,Furniture,6.98
20-05-2018,CC-12430,West,Technology,343.2
13-08-2018,KD-16495,East,Office Supplies,17.544
31-12-2016,BG-11035,Central,Office Supplies,152.688
31-12-2016,BG-11035,Central,Office Supplies,3.488
31-12-2016,BG-11035,Central,Office Supplies,5.888
25-12-2018,FH-14365,West,Office Supplies,153.552
25-12-2018,FH-14365,West,Office Supplies,270.62
01-09-2017,PG-18820,East,Technology,468.9
01-09-2017,PG-18820,East,Technology,72.48
01-09-2017,PG-18820,East,Office Supplies,10.95
01-09-2017,PG-18820,East,Furniture,191.82
05-08-2018,NZ-18565,Central,Office Supplies,151.056
18-02-2015,TB-21595,Central,Furniture,25.16
22-11-2017,JE-15475,Central,Office Supplies,6.216
22-11-2017,JE-15475,Central,Office Supplies,23.616
22-11-2017,JE-15475,Central,Technology,24.032
22-11-2017,JE-15475,Central,Office Supplies,2.088
22-11-2017,JE-15475,Central,Office Supplies,4.488
